Phase,Scene,Planner,Seed,Success,Length,Clearance,Time
body,multi,RRT,3,True,57.775,1,0.001
body,multi,RRT,4,True,56.229,1,0.0019
body,multi,RRT,5,True,53.731,1,0.0013
body,multi,RRT,6,True,54.297,1,0.001
body,multi,RRT,7,True,63.514,1,0.0008
body,multi,RRT,8,True,57.137,1,0.0018
body,multi,RRT,9,True,56.175,1,0.0008
body,multi,RRT,10,True,57.301,1,0.0013
body,multi,RRT,11,True,61.592,1,0.0022
body,multi,RRT,12,True,55.247,1,0.0029
body,multi,RRT,13,True,55.183,1,0.001
body,multi,RRT,14,True,58.617,1,0.0026
body,multi,RRT,15,True,60.269,1,0.0008
body,multi,RRT,16,True,58.408,1,0.0014
body,multi,RRT,17,True,56.256,1,0.0011
body,multi,RRT,18,True,53.459,1,0.0009
body,multi,RRT,19,True,56.306,2,0.0012
body,multi,RRT,20,True,60.163,1,0.0017
body,multi,RRT,21,True,59.004,1,0.0007
body,multi,RRT,22,True,63.353,1,0.0015
body,multi,RRT,23,True,58.855,1,0.0008
body,multi,RRT,24,True,53.272,1,0.0007
body,multi,RRT,25,True,63.634,1,0.0015
body,multi,RRT,26,True,58.435,1,0.0035
body,multi,RRT,27,True,58.825,1,0.0016
body,multi,RRT,28,True,55.931,1,0.0007
body,multi,RRT,29,True,56.343,1,0.0014
body,multi,RRT,30,True,55.412,1,0.0006
body,multi,RRT,31,True,58.873,2,0.0015
body,multi,RRT,32,True,58.055,2,0.0018
body,multi,RRT,33,True,57.195,1,0.0007
body,multi,RRT,34,True,61.542,2,0.0009
body,multi,RRT,35,True,56.704,2,0.0006
body,multi,RRT,36,True,54.129,1,0.0017
body,multi,RRT,37,True,58.327,1,0.001
body,multi,RRT,38,True,57.571,1,0.0014
body,multi,RRT,39,True,61.683,1,0.0021
body,multi,RRT,40,True,61.903,1,0.0027
body,multi,RRT,41,True,59.848,2,0.0006
body,multi,RRT,42,True,56.612,1,0.0006
body,multi,RRT,43,True,56.026,2,0.0011
body,multi,RRT,44,True,58.439,1,0.0011
body,multi,RRT,45,True,56.705,2,0.0015
body,multi,RRT,46,True,55.309,1,0.001
body,multi,RRT,47,True,55.01,1,0.0009
body,multi,RRT,48,True,55.402,1,0.0014
body,multi,RRT,49,True,59.489,1,0.0011
body,multi,RRT,50,True,61.731,1,0.0015
body,multi,RRT,51,True,60.269,1,0.0012
body,multi,RRT,52,True,53.047,2,0.0007
body,multi,RRT,53,True,58.129,1,0.0013
body,multi,RRT,54,True,61.683,1,0.0018
body,multi,RRT,55,True,57.291,1,0.001
body,multi,RRT,56,True,62.175,1,0.0008
body,multi,RRT,57,True,57.876,1,0.0012
body,multi,RRT,58,True,55.605,1,0.0008
body,multi,RRT,59,True,59.653,2,0.0018
body,multi,RRT,60,True,56.307,1,0.0014
body,multi,RRT,61,True,59.62,1,0.0009
body,multi,RRT,62,True,58.36,1,0.0012
body,multi,RRT,63,True,60.462,1,0.0028
body,multi,RRT,64,True,55.702,1,0.0013
body,multi,RRT,65,True,60.191,1,0.0012
body,multi,RRT,66,True,64.269,1,0.0014
body,multi,RRT,67,True,59.857,1,0.001
body,multi,RRT,68,True,58.108,1,0.0008
body,multi,RRT,69,True,57.047,1,0.0023
body,multi,RRT,70,True,59.348,1,0.001
body,multi,RRT,71,True,59.207,1,0.0028
body,multi,RRT,72,True,56.361,1,0.0015
body,multi,RRT,73,True,62.046,2,0.0005
body,multi,RRT,74,True,59.02,2,0.0015
body,multi,RRT,75,True,54.36,1,0.0019
body,multi,RRT,76,True,57.523,2,0.0018
body,multi,RRT,77,True,58.978,1,0.0013
body,multi,RRT,78,True,54.279,1,0.0007
body,multi,RRT,79,True,57.803,2,0.0009
body,multi,RRT,80,True,60.173,1,0.0009
body,multi,RRT,81,True,57.298,1,0.0011
body,multi,RRT,82,True,53.541,2,0.0024
body,multi,RRT,83,True,57.02,1,0.0021
body,multi,RRT,84,True,60.53,2,0.0024
body,multi,RRT,85,True,53.216,1,0.0013
body,multi,RRT,86,True,64.351,1,0.002
body,multi,RRT,87,True,53.382,1,0.0008
body,multi,RRT,88,True,51.784,1,0.001
body,multi,RRT,89,True,56.336,1,0.0014
body,multi,RRT,90,True,59.741,1,0.0011
body,multi,RRT,91,True,55.087,1,0.0013
body,multi,RRT,92,True,52.777,1,0.0007
body,multi,RRT,93,True,58.732,1,0.0015
body,multi,RRT,94,True,54.129,1,0.0006
body,multi,RRT,95,True,60.442,1,0.0014
body,multi,RRT,96,True,63.505,1,0.0015
body,multi,RRT,97,True,58.274,1,0.0017
body,multi,RRT,98,True,60.577,1,0.0018
body,multi,RRT,99,True,63.373,1,0.0008
body,multi,RRT*,0,True,51.025,1,0.0187
body,multi,RRT*,1,True,50.451,1,0.0206
body,multi,RRT*,2,True,50.672,2,0.0184
body,multi,RRT*,3,True,50.093,1,0.0225
body,multi,RRT*,4,True,50.056,2,0.0196
body,multi,RRT*,5,True,50.852,1,0.0195
body,multi,RRT*,6,True,50.257,1,0.0211
body,multi,RRT*,7,True,49.289,2,0.0207
body,multi,RRT*,8,True,49.992,1,0.0198
body,multi,RRT*,9,True,49.652,2,0.0206
body,multi,RRT*,10,True,51.057,2,0.0206
body,multi,RRT*,11,True,50.504,2,0.0207
body,multi,RRT*,12,True,49.967,2,0.0146
body,multi,RRT*,13,True,50.797,2,0.0215
body,multi,RRT*,14,True,50.021,1,0.0209
body,multi,RRT*,15,True,50.358,1,0.024
body,multi,RRT*,16,True,51.111,2,0.0204
body,multi,RRT*,17,True,51.466,2,0.0221
body,multi,RRT*,18,True,49.289,1,0.0239
body,multi,RRT*,19,True,50.387,1,0.0204
body,multi,RRT*,20,True,50.702,1,0.0202
body,multi,RRT*,21,True,50.094,1,0.0204
body,multi,RRT*,22,True,49.65,1,0.0231
body,multi,RRT*,23,True,50.816,1,0.02
body,multi,RRT*,24,True,49.952,1,0.0267
body,multi,RRT*,25,True,50.291,1,0.0182
body,multi,RRT*,26,True,50.525,2,0.0225
body,multi,RRT*,27,True,49.567,1,0.0203
body,multi,RRT*,28,True,50.542,2,0.0198
body,multi,RRT*,29,True,50.243,1,0.0185
body,multi,RRT*,30,True,50.615,1,0.023
body,multi,RRT*,31,True,49.943,1,0.0198
body,multi,RRT*,32,True,50.409,1,0.0183
body,multi,RRT*,33,True,49.4,1,0.0204
body,multi,RRT*,34,True,50.954,2,0.021
body,multi,RRT*,35,True,50.936,2,0.0208
body,multi,RRT*,36,True,50.325,1,0.0197
body,multi,RRT*,37,True,50.255,1,0.0221
body,multi,RRT*,38,True,50.816,2,0.02
body,multi,RRT*,39,True,50.82,1,0.0187
body,multi,RRT*,40,True,50.357,1,0.0223
body,multi,RRT*,41,True,49.386,1,0.0193
body,multi,RRT*,42,True,50.549,1,0.0232
body,multi,RRT*,43,True,51.017,1,0.0209
body,multi,RRT*,44,True,51.378,1,0.0212
body,multi,RRT*,45,True,50.312,2,0.0216
body,multi,RRT*,46,True,49.424,1,0.0226
body,multi,RRT*,47,True,49.313,1,0.0209
body,multi,RRT*,48,True,50.377,2,0.0183
body,multi,RRT*,49,True,49.991,2,0.0218
body,multi,RRT*,50,True,50.747,1,0.0193
body,multi,RRT*,51,True,50.012,2,0.0225
body,multi,RRT*,52,True,50.485,2,0.0209
body,multi,RRT*,53,True,51.352,1,0.0212
body,multi,RRT*,54,True,50.761,1,0.0189
body,multi,RRT*,55,True,50.364,2,0.0208
body,multi,RRT*,56,True,52.412,2,0.0209
body,multi,RRT*,57,True,51.018,1,0.0207
body,multi,RRT*,58,True,50.859,1,0.0195
body,multi,RRT*,59,True,50.291,1,0.023
body,multi,RRT*,60,True,49.563,1,0.0224
body,multi,RRT*,61,True,50.854,2,0.0209
body,multi,RRT*,62,True,49.559,1,0.025
body,multi,RRT*,63,True,51.154,1,0.0174
body,multi,RRT*,64,True,50.987,2,0.0195
body,multi,RRT*,65,True,50.234,1,0.0185
body,multi,RRT*,66,True,49.956,2,0.0199
body,multi,RRT*,67,True,50.555,2,0.0204
body,multi,RRT*,68,True,50.553,2,0.0192
body,multi,RRT*,69,True,50.413,1,0.0189
body,multi,RRT*,70,True,49.692,1,0.0238
body,multi,RRT*,71,True,50.368,2,0.0193
body,multi,RRT*,72,True,51.044,1,0.022
body,multi,RRT*,73,True,50.364,2,0.0236
body,multi,RRT*,74,True,50.001,2,0.0228
body,multi,RRT*,75,True,50.678,1,0.0178
body,multi,RRT*,76,True,50.017,2,0.0251
body,multi,RRT*,77,True,50.041,2,0.0224
body,multi,RRT*,78,True,49.358,2,0.0208
body,multi,RRT*,79,True,50.826,2,0.0199
body,multi,RRT*,80,True,50.84,1,0.023
body,multi,RRT*,81,True,49.811,1,0.0197
body,multi,RRT*,82,True,49.992,2,0.0207
body,multi,RRT*,83,True,50.442,1,0.0228
body,multi,RRT*,84,True,50.607,2,0.0204
body,multi,RRT*,85,True,50.177,2,0.0207
body,multi,RRT*,86,True,51.402,1,0.0183
body,multi,RRT*,87,True,50.199,1,0.0201
body,multi,RRT*,88,True,50.167,1,0.0191
body,multi,RRT*,89,True,49.632,1,0.0177
body,multi,RRT*,90,True,49.358,2,0.0198
body,multi,RRT*,91,True,50.19,1,0.0212
body,multi,RRT*,92,True,50.451,1,0.0203
body,multi,RRT*,93,True,50.993,1,0.0198
body,multi,RRT*,94,True,49.915,1,0.0204
body,multi,RRT*,95,True,50.455,1,0.0181
body,multi,RRT*,96,True,51.706,2,0.0198
body,multi,RRT*,97,True,50.81,1,0.0224
body,multi,RRT*,98,True,50.86,1,0.0211
body,multi,RRT*,99,True,50.347,1,0.0206
